station_id,station_name,latitude_1,longitude_1,coord1_name,latitude_2,longitude_2,coord2_name,latitude,longitude,temperature,humidity,observation_time,location,weather,wind_speed,wind_direction,air_pressure
CAD030,國一S082K,24.878431,121.038489,,24.87667,121.0467,,24.87667,121.0467,15.0,88.0,2026-03-03T16:20:00+08:00,新竹縣湖口鄉,陰,5.8,40.0,-99.0
CAD040,國一S088K,24.8462,121.013191,,24.84444,121.0214,,24.84444,121.0214,16.2,88.0,2026-03-03T16:20:00+08:00,新竹縣竹北市,陰,4.2,30.0,-99.0
CAD050,國一N094K,24.799541,121.000695,,24.79778,121.0089,,24.79778,121.0089,17.3,75.0,2026-03-03T16:20:00+08:00,新竹市東區,陰,7.2,50.0,-99.0
CAD060,國一S098K,24.762369,120.982894,,24.76056,120.9911,,24.76056,120.9911,16.8,81.0,2026-03-03T16:20:00+08:00,新竹縣寶山鄉,陰,5.8,60.0,-99.0
CAL020,國一S262K,23.51409,120.394928,,23.512333,120.403038,,23.512333,120.403038,18.1,95.0,2026-03-03T16:20:00+08:00,嘉義縣民雄鄉,陰,3.9,350.0,-99.0
CAL030,國一N268K,23.46259,120.367726,,23.460833,120.375833,,23.460833,120.375833,18.2,95.0,2026-03-03T16:20:00+08:00,嘉義縣水上鄉,陰,1.5,360.0,-99.0
CAL040,國一N273K,23.418417,120.346896,,23.416666,120.355,,23.416666,120.355,18.2,96.0,2026-03-03T16:20:00+08:00,嘉義縣水上鄉,陰,2.9,10.0,-99.0
CAN010,國一N288K,23.307846,120.281937,,23.30609,120.290033,,23.30609,120.290033,19.0,90.0,2026-03-03T16:20:00+08:00,臺南市新營區,陰,4.3,50.0,-99.0
CAN020,國一S306K,23.154587,120.222474,,23.152831,120.230558,,23.152831,120.230558,19.3,83.0,2026-03-03T16:20:00+08:00,臺南市麻豆區,陰,2.5,20.0,-99.0
CAN040,國一N323K,23.01355,120.241377,,23.011789,120.249453,,23.011789,120.249453,20.5,93.0,2026-03-03T16:20:00+08:00,臺南市永康區,陰,2.9,10.0,-99.0
CAP010,國一S342K,22.847321,120.286935,,22.845555,120.295,,22.845555,120.295,21.7,95.0,2026-03-03T16:20:00+08:00,高雄市路竹區,多雲,3.7,350.0,-99.0
CAP020,國一S346K,22.81399,120.306103,,22.812222,120.314166,,22.812222,120.314166,21.8,92.0,2026-03-03T16:20:00+08:00,高雄市岡山區,多雲,4.9,340.0,-99.0
CAP030,國一N351K,22.767602,120.320828,,22.765833,120.328888,,22.765833,120.328888,-99.0,-99.0,2026-03-03T16:20:00+08:00,高雄市橋頭區,多雲,-99.0,-99.0,-99.0
CAP040,國一N361K,22.682326,120.320557,,22.680555,120.328611,,22.680555,120.328611,25.1,82.0,2026-03-03T16:20:00+08:00,高雄市仁武區,多雲,1.3,350.0,-99.0
CAL050,國三N279K,23.597872,120.515216,,23.596111,120.523333,,23.596111,120.523333,18.0,94.0,2026-03-03T16:20:00+08:00,嘉義縣大林鎮,陰,1.6,20.0,-99.0
CAL070,國三N295K,23.470361,120.491261,,23.468598,120.499369,,23.468598,120.499369,17.6,97.0,2026-03-03T16:20:00+08:00,嘉義市東區,陰,1.7,360.0,-99.0
CAM900,國三S290K,23.505867,120.482631,,23.504106,120.490742,,23.504106,120.490742,18.3,97.0,2026-03-03T16:20:00+08:00,嘉義縣竹崎鄉,陰,2.1,360.0,-99.0
CAV270,國一S336K,22.89593,120.263097,,22.894167,120.271178,,22.894167,120.271178,21.5,90.0,2026-03-03T16:20:00+08:00,高雄市路竹區,多雲,2.6,360.0,-99.0
CAN150,國一N315K,23.08526,120.24383,,23.0835,120.251897,,23.0835,120.251897,20.0,89.0,2026-03-03T16:20:00+08:00,臺南市新市區,陰,1.3,360.0,-99.0
CAV280,國三S378K,22.82773,120.407455,,22.825958,120.415519,,22.825958,120.415519,22.8,95.0,2026-03-03T16:20:00+08:00,高雄市田寮區,多雲,2.7,320.0,-99.0
CAL080,國三N303K,23.413742,120.444389,,23.411969,120.452447,,23.411969,120.452447,18.2,96.0,2026-03-03T16:20:00+08:00,嘉義縣中埔鄉,陰,1.2,360.0,-99.0
CAN060,國三S311K,23.34815,120.430789,,23.346388,120.438888,,23.346388,120.438888,18.2,89.0,2026-03-03T16:20:00+08:00,臺南市白河區,陰,2.9,350.0,-99.0
CAN070,國三S329K,23.214538,120.347743,,23.212777,120.355833,,23.212777,120.355833,19.0,96.0,2026-03-03T16:20:00+08:00,臺南市官田區,陰,3.2,360.0,-99.0
CAN080,國三N336K,23.156484,120.336914,,23.154722,120.345,,23.154722,120.345,19.5,99.0,2026-03-03T16:20:00+08:00,臺南市官田區,陰,2.5,350.0,-99.0
CAN090,國三S342K,23.108456,120.319446,,23.106694,120.327528,,23.106694,120.327528,19.3,89.0,2026-03-03T16:20:00+08:00,臺南市善化區,陰,4.0,10.0,-99.0
CAN100,國三S366K,22.909476,120.343284,,22.9077,120.3513,,22.9077,120.3513,20.6,89.0,2026-03-03T16:20:00+08:00,臺南市關廟區,多雲有靄,2.4,360.0,-99.0
CAP060,國三S385K,22.769552,120.436379,,22.767777,120.444444,,22.767777,120.444444,24.8,82.0,2026-03-03T16:20:00+08:00,高雄市大樹區,多雲,1.3,290.0,-99.0
CAQ020,國三S415K,22.569782,120.519952,,22.568,120.528,,22.568,120.528,24.7,76.0,2026-03-03T16:20:00+08:00,屏東縣竹田鄉,多雲,3.1,310.0,-99.0
CAQ010,國三N425K,22.482061,120.523624,,22.480277,120.531666,,22.480277,120.531666,24.5,84.0,2026-03-03T16:20:00+08:00,屏東縣南州鄉,多雲,3.7,260.0,-99.0
CAJ040,西濱S241K,23.625171,120.164529,,23.623426,120.172646,,23.623426,120.172646,-99.0,-99.0,2026-03-03T16:20:00+08:00,雲林縣口湖鄉,陰,-99.0,-99.0,-99.0
CAL100,西濱S267K,23.417568,120.15477,,23.41613,120.162872,,23.41613,120.162872,18.3,84.0,2026-03-03T16:20:00+08:00,嘉義縣東石鄉,陰,7.1,30.0,-99.0
CAC050,西濱S023K,25.118258,121.26728,,25.11649,121.27551,,25.11649,121.27551,16.3,84.0,2026-03-03T16:20:00+08:00,桃園市蘆竹區,陰,16.1,50.0,-99.0
CAC060,西濱S032K,25.09373,121.184277,,25.091966,121.192505,,25.091966,121.192505,-99.0,-99.0,2026-03-03T16:20:00+08:00,桃園市大園區,陰,-99.0,-99.0,-99.0
CAD100,西濱N066K,24.897357,120.956688,,24.8956,120.9649,,24.8956,120.9649,16.9,80.0,2026-03-03T16:20:00+08:00,新竹縣新豐鄉,陰,5.8,60.0,-99.0
CAD110,西濱S082K,24.753481,120.896827,,24.751724,120.905028,,24.751724,120.905028,17.3,77.0,2026-03-03T16:20:00+08:00,新竹市香山區,陰,2.9,50.0,-99.0
CAE100,西濱N107K,24.597551,120.731211,,24.5958,120.7394,,24.5958,120.7394,17.2,79.0,2026-03-03T16:20:00+08:00,苗栗縣後龍鎮,陰,5.7,50.0,-99.0
CAE110,西濱S129K,24.44895,120.634622,,24.4472,120.6428,,24.4472,120.6428,18.0,74.0,2026-03-03T16:20:00+08:00,苗栗縣苑裡鎮,陰,7.8,40.0,-99.0
CAF100,西濱N151K,24.277713,120.539516,,24.275964,120.547681,,24.275964,120.547681,18.1,73.0,2026-03-03T16:20:00+08:00,臺中市清水區,陰,4.7,40.0,-99.0
CAG070,西濱S173K,24.109847,120.426423,,24.1081,120.434576,,24.1081,120.434576,17.8,79.0,2026-03-03T16:20:00+08:00,彰化縣鹿港鎮,陰,8.5,50.0,-99.0
CAG080,西濱S189K,23.989603,120.361463,,23.987857,120.369607,,23.987857,120.369607,17.8,80.0,2026-03-03T16:20:00+08:00,彰化縣芳苑鄉,陰,7.8,30.0,-99.0
CAG090,西濱N210K,23.845282,120.285103,,23.843536,120.293236,,23.843536,120.293236,18.4,77.0,2026-03-03T16:20:00+08:00,彰化縣大城鄉,陰,7.2,40.0,-99.0
CAJ030,西濱N222K,23.73948,120.248007,,23.737734,120.256132,,23.737734,120.256132,18.4,78.0,2026-03-03T16:20:00+08:00,雲林縣麥寮鄉,陰,6.3,20.0,-99.0
CAL090,西濱S257K,23.504025,120.163753,,23.502278,120.171861,,23.502278,120.171861,18.6,82.0,2026-03-03T16:20:00+08:00,嘉義縣東石鄉,陰,3.4,30.0,-99.0
CAN110,西濱S280K,23.30695,120.140816,,23.3052,120.14891,,23.3052,120.14891,18.9,84.0,2026-03-03T16:20:00+08:00,臺南市北門區,陰,5.2,10.0,-99.0
CAN120,西濱N304K,23.10519,120.078614,,23.103439,120.086694,,23.103439,120.086694,19.4,87.0,2026-03-03T16:20:00+08:00,臺南市七股區,陰,6.7,20.0,-99.0
